stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,transport_type
16199,16199,Пр. Пархоменко,59.999830,30.329170,0,2,tram
16198,16198,"Б. Пороховская ул., 46",59.953241,30.431367,0,2,tram
16216,16216,Пр. Просвещения ,60.044570,30.373770,0,2,tram
16217,16217,Новочеркасский пр.,59.940408,30.408467,0,2,tram
16219,16219,Малый пр. В.О.,59.937494,30.237939,0,2,tram
16220,16220,Волковский пр.,59.901683,30.364533,0,2,tram
16221,16221,Наб. Чёрной речки,59.987291,30.305402,0,2,tram
16222,16222,Ул. Помяловского,59.936920,30.408039,0,2,tram
16208,16208,Карельский пер.,59.985758,30.294700,0,2,tram
16209,16209,Гаванская ул.,59.931900,30.240865,0,2,tram
16210,16210,Шепетовская ул.,59.947753,30.414256,0,2,tram
16211,16211,Енотаевская ул.,60.016653,30.322447,0,2,tram
16212,16212,"Пр. Культуры, 11",60.040592,30.370183,0,2,tram
16213,16213,Красногвардейская пл.,59.943986,30.412619,0,2,tram
31636,31636,АЛЕКСАНДРОВСКИЙ ДВОРЕЦ,59.720855,30.395646,0,2,bus
16214,16214,Шкиперский проток,59.933121,30.239641,0,2,tram
16215,16215,"Ст. метро ""Чёрная речка""",59.986510,30.300305,0,2,tram
16235,16235,Зольная ул.,59.918310,30.425450,0,2,tram
16234,16234,"Универсам ""Гаванский""",59.950708,30.233206,0,2,tram
16233,16233,"Ст. метро ""Новочеркасская""",59.929567,30.411341,0,2,tram
16232,16232,Ул. Коллонтай,59.912045,30.439895,0,2,tram
16239,16239,Уральская ул.,59.955006,30.235694,0,2,tram
16238,16238,Шлиссельбургский пр.,59.835617,30.508129,0,2,tram
16237,16237,Б. Пороховская ул.,59.952856,30.415042,0,2,tram
16236,16236,"Ст. метро ""Рыбацкое""",59.832009,30.502638,0,2,tram
16227,16227,Республиканская ул.,59.933961,30.407064,0,2,tram
16226,16226,Ул. Антонова-Овсеенко,59.904810,30.454353,0,2,tram
16225,16225,Старообрядческий мост,59.904450,30.364620,0,2,tram
16224,16224,Наличная ул.,59.937608,30.234762,0,2,tram
16231,16231,Торжковский рынок,59.990556,30.315806,0,2,tram
16230,16230,"Ст. метро ""Приморская""",59.948964,30.232194,0,2,tram
16229,16229,"Торговый комплекс ""Лента""",59.908122,30.448283,0,2,tram
16228,16228,Ул. Нахимова,59.942430,30.231530,0,2,tram
31653,31653,ГОРНАЯ УЛ. Д.10,59.665373,30.410976,0,2,bus
16251,16251,Пискарёвский пр.,59.962900,30.409550,0,2,tram
16248,16248,"Шлиссельбургский пр., 1",59.841579,30.489821,0,2,tram
31673,31673,"МОРСКАЯ НАБ., 19",59.946390,30.206426,0,2,bus
16249,16249,Слободская ул.,59.914750,30.403810,0,2,tram
31672,31672,"ГОСТИНИЦА ""ПРИБАЛТИЙСКАЯ""",59.940433,30.216054,0,2,bus
16254,16254,Ул. Асафьева,60.046969,30.330617,0,2,tram
16255,16255,Лиговский пр.,59.907458,30.346453,0,2,tram
16252,16252,Смоляная ул.,59.911810,30.407520,0,2,tram
16253,16253,Рыбацкий пр.,59.847032,30.482983,0,2,tram
16242,16242,Б. Сампсониевский пр.,59.994670,30.330410,0,2,tram
16243,16243,Ул. Дмитрия Устинова,59.838254,30.501386,0,2,tram
16240,16240,Днепропетровская ул.,59.905786,30.355404,0,2,tram
16241,16241,Шоссе Революции,59.958983,30.415636,0,2,tram
16246,16246,Ул. Профессора Качалова,59.916958,30.401233,0,2,tram
31671,31671,"СТ. МЕТРО ""ЛАДОЖСКАЯ""",59.931505,30.439840,0,2,bus
16247,16247,Тамбовская ул.,59.906394,30.350844,0,2,tram
16244,16244,"Ст. метро ""Площадь Александра Невского""",59.924837,30.387985,0,2,tram
16245,16245,Универсам,59.839925,30.495563,0,2,tram
16023,16023,Невский рынок,59.901705,30.425386,0,2,tram
16022,16022,Средний пр. В.О.,59.931956,30.240050,0,2,tram
16020,16020,Дом детского творчества,60.021410,30.233240,0,2,tram
16019,16019,Шкиперский проток,59.934060,30.238970,0,2,tram
16018,16018,Ул. Ткачей. ДК им. Крупской,59.894495,30.437391,0,2,tram
16017,16017,Ул. Шаврова,60.023150,30.231180,0,2,tram
16031,16031,Торговый центр,60.011390,30.245010,0,2,tram
16028,16028,Долгоозёрная ул.,60.013836,30.242125,0,2,tram
16027,16027,22-23-я линии,59.937030,30.257810,0,2,tram
16026,16026,Невский завод,59.904381,30.421416,0,2,tram
16025,16025,Школа,60.017570,30.237770,0,2,tram
16024,16024,28-29-я линии,59.934340,30.248980,0,2,tram
16006,16006,"Ст. метро ""Приморская""",59.948683,30.231821,0,2,tram
16007,16007,Ул. Передовиков,59.941962,30.467262,0,2,tram
16004,16004,Парк им. Бабушкина,59.883760,30.444213,0,2,tram
16005,16005,Пр. Ударников,59.954483,30.482361,0,2,tram
16002,16002,"Ст. метро ""Новочеркасская""",59.928256,30.412528,0,2,tram
16003,16003,Индустриальный пр.,59.944851,30.480069,0,2,tram
16000,16000,"Ст. метро ""Ломоносовская""",59.879250,30.446758,0,2,tram
16001,16001,Пр. Энгельса,60.043730,30.329220,0,2,tram
16014,16014,Ул. Крупской,59.891238,30.440286,0,2,tram
16015,16015,Гаванская ул.,59.937744,30.237331,0,2,tram
16012,16012,Пл. Репина,59.917639,30.278906,0,2,tram
16013,16013,Пр. Энтузиастов,59.950092,30.486914,0,2,tram
16010,16010,Ул. Дудко,59.887660,30.442230,0,2,tram
16011,16011,Малый пр. В.О.,59.938317,30.233206,0,2,tram
16008,16008,"Ст. метро ""Ладожская""",59.932146,30.440239,0,2,tram
16009,16009,Ул. Нахимова,59.943042,30.231072,0,2,tram
16053,16053,Поклонная гора,60.031870,30.320280,0,2,tram
16052,16052,"Конечная станция ""Ст. метро ""Старая Деревня""",59.990240,30.254300,0,2,tram
16055,16055,Ул. Оптиков,59.995033,30.253733,0,2,tram
31351,31351,АВТОМОБИЛЬНАЯ УЛ.,59.730412,30.441606,0,2,bus
16049,16049,"Ст. метро ""Озерки""",60.036475,30.322692,0,2,tram
16048,16048,Ул. Профессора Качалова,59.917011,30.401448,0,2,tram
16051,16051,"Торговый комплекс ""Лента""",59.985740,30.225713,0,2,tram
16061,16061,Рашетова ул.,60.021040,30.320480,0,2,tram
16060,16060,Ситцевая ул.,59.998270,30.244400,0,2,tram
16063,16063,Заневская пл.,59.929940,30.411296,0,2,tram
16062,16062,Троицкий пр.,59.915858,30.299283,0,2,tram
16057,16057,Олонецкая ул.,60.023746,30.319443,0,2,tram
31352,31352,АВТОМОБИЛЬНАЯ УЛ.,59.730233,30.442464,0,2,bus
16056,16056,"Ст. метро ""Площадь Александра Невского""",59.924807,30.388126,0,2,tram
16059,16059,Зверинская ул.,59.951644,30.305925,0,2,tram
16036,16036,Смоляная ул.,59.911485,30.408412,0,2,tram
31333,31333,"СТ. МЕТРО ""МОСКОВСКАЯ""",59.849441,30.321195,0,2,bus
31332,31332,"СТ. МЕТРО ""МОСКОВСКАЯ""",59.848908,30.321206,0,2,bus
16038,16038,Камышовая ул.,60.006250,30.247270,0,2,tram
16039,16039,Школьная ул.,59.990034,30.193457,0,2,tram
16032,16032,Пл. Тургенева,59.917930,30.288937,0,2,tram
16033,16033,"ДК ""Невский""",59.906120,30.418310,0,2,tram
16034,16034,Ул. Ильюшина,60.008872,30.247975,0,2,tram
31331,31331,"СТ. МЕТРО ""МОСКОВСКАЯ""",59.848671,30.321206,0,2,bus
16035,16035,"Конечная станция ""Лахтинский разлив""",59.989860,30.189220,0,2,tram
16044,16044,Слободская ул.,59.915010,30.403305,0,2,tram
16046,16046,Ситцевая ул.,59.998680,30.244240,0,2,tram
16047,16047,Яхтенная ул.,59.987210,30.214690,0,2,tram
16040,16040,Лермонтовский пр.,59.919500,30.294540,0,2,tram
16042,16042,Богатырский пр.,60.002830,30.245460,0,2,tram
16043,16043,"Ст. метро ""Беговая""",59.988729,30.203827,0,2,tram
16083,16083,Троицкая пл.,59.954520,30.326730,0,2,tram
16082,16082,Красногвардейская пл.,59.941353,30.408661,0,2,tram
16081,16081,Администрация Приморского района,59.985495,30.254026,0,2,tram
16087,16087,Горохов пер.,59.984394,30.248915,0,2,tram
31254,31254,"САДОВОДСТВО ""ВОСХОД-2""",59.910838,31.275233,0,2,bus
16086,16086,"Ст. метро ""Удельная""",60.016740,30.318590,0,2,tram
31255,31255,СУВОРОВСКИЙ ПР.,59.942446,30.380514,0,2,bus
16085,16085,Ул. Марата,59.919942,30.339200,0,2,tram
16084,16084,Долгоозёрная ул.,60.014220,30.241890,0,2,tram
16091,16091,Социалистическая ул.,59.921181,30.344603,0,2,tram
16090,16090,Школа,60.017530,30.238040,0,2,tram
16089,16089,Среднеохтинский пр.,59.944239,30.412956,0,2,tram
16088,16088,Ул. Чапаева,59.957486,30.332958,0,2,tram
16095,16095,Дом детского творчества,60.021390,30.233470,0,2,tram
16094,16094,Шепетовская ул.,59.946853,30.414261,0,2,tram
16093,16093,"Гостиница ""Санкт-Петербург""",59.958083,30.342503,0,2,tram
16092,16092,Стародеревенская ул.,59.984550,30.243699,0,2,tram
16066,16066,Богатырский пр.,60.002180,30.245330,0,2,tram
16067,16067,1-я Красноармейская ул.,59.915950,30.309410,0,2,tram
16064,16064,Стародеревенская ул.,59.984420,30.244345,0,2,tram
16065,16065,Введенская ул.,59.954781,30.307792,0,2,tram
16070,16070,Камышовая ул.,60.005758,30.247178,0,2,tram
16071,16071,"Ст. метро ""Технологический институт""",59.916040,30.317570,0,2,tram
16068,16068,Республиканская ул.,59.933347,30.407667,0,2,tram
16069,16069,Администрация Приморского района,59.985127,30.254173,0,2,tram
16074,16074,"Витебский вокзал. Ст. метро ""Пушкинская""",59.920550,30.328570,0,2,tram
16075,16075,Ул. Помяловского,59.936633,30.408083,0,2,tram
16072,16072,Сытный рынок,59.956375,30.311044,0,2,tram
16073,16073,Пр. Авиаконструкторов,60.008047,30.248369,0,2,tram
16078,16078,"Ст. метро ""Звенигородская""",59.922931,30.334397,0,2,tram
16079,16079,Торговый центр,60.011370,30.245230,0,2,tram
16076,16076,Ж.-д. станция Старая Деревня,59.987850,30.253000,0,2,tram
16077,16077,"Ст. метро ""Горьковская""",59.956568,30.318899,0,2,tram
16113,16113,Яхтенная ул.,59.987362,30.214399,0,2,tram
16115,16115,Курская ул.,59.911753,30.348364,0,2,tram
16114,16114,"Б. Пороховская ул., 46",59.953175,30.430562,0,2,tram
16117,16117,Ул. Есенина,60.042470,30.335300,0,2,tram
16116,16116,Ул. Комсомола,59.956072,30.351311,0,2,tram
16119,16119,"Ст. метро ""Беговая""",59.988560,30.204320,0,2,tram
16121,16121,Пр. Энергетиков,59.953084,30.435763,0,2,tram
16123,16123,Пл. Ленина,59.955310,30.354590,0,2,tram
16122,16122,Пр. Художников,60.040070,30.346330,0,2,tram
31291,31291,АТАМАНСКАЯ УЛ.,59.916892,30.375901,0,2,bus
16125,16125,Ул. Руднева,60.037450,30.359220,0,2,tram
16127,16127,Тамбовская ул.,59.906830,30.348620,0,2,tram
16126,16126,Школьная ул.,59.989910,30.193878,0,2,tram
16096,16096,Разъезжая ул.,59.922550,30.349460,0,2,tram
16097,16097,Рашетова ул.,60.020650,30.320849,0,2,tram
16099,16099,Ул. Шаврова,60.022890,30.231780,0,2,tram
16100,16100,"Б. Пороховская ул., 21",59.953370,30.416556,0,2,tram
16102,16102,Олонецкая ул.,60.023436,30.319728,0,2,tram
31271,31271,"ПОЛОЦКАЯ УЛ., 17",59.740425,30.459495,0,2,bus
16103,16103,"Ст. метро ""Лиговский проспект""",59.921392,30.354417,0,2,tram
16104,16104,Поклонная гора,60.031767,30.320431,0,2,tram
31273,31273,ОКУЛОВСКАЯ УЛ.,59.808406,30.372886,0,2,bus
31272,31272,"ПОЛОЦКАЯ УЛ., 16",59.739792,30.460379,0,2,bus
16106,16106,Пл. Военных Медиков,59.959108,30.347083,0,2,tram
16107,16107,"Торговый комплекс ""Лента""",59.985769,30.226540,0,2,tram
16108,16108,"Ст. метро ""Озерки""",60.036930,30.323230,0,2,tram
16110,16110,Ул. Академика Лебедева,59.958142,30.352447,0,2,tram
16111,16111,Пр. Луначарского,60.043467,30.328019,0,2,tram
15902,15902,Ул. Маршала Тухачевского,59.959992,30.430266,0,2,trolley
15903,15903,Администрация Фрунзенского района,59.864343,30.400571,0,2,trolley
15900,15900,Пр. Ветеранов,59.833093,30.193273,0,2,trolley
15901,15901,Андреевский пер.,59.839327,30.175629,0,2,trolley
15898,15898,Пр. Энергетиков,59.960234,30.436070,0,2,trolley
15899,15899,Загребский бульвар,59.827093,30.416569,0,2,trolley
15896,15896,Старообрядческий мост,59.904958,30.363614,0,2,trolley
15897,15897,Ул. Отважных,59.836235,30.175693,0,2,trolley
15894,15894,Ул. Бурцева,59.836400,30.198930,0,2,trolley
15895,15895,Ул. Турку,59.866985,30.397416,0,2,trolley
15892,15892,М. Балканская ул.,59.826730,30.408584,0,2,trolley
15893,15893,Ул. Партизана Германа,59.833551,30.175753,0,2,trolley
15890,15890,"Пр. Маршала Жукова, 60",59.838772,30.202223,0,2,trolley
15891,15891,Уманский пер.,59.960696,30.451267,0,2,trolley
15888,15888,Ул. Салова,59.900361,30.362669,0,2,trolley
15889,15889,"Пражская ул., 25",59.870370,30.393368,0,2,trolley
15887,15887,Ул. Солдата Корзуна,59.841280,30.205609,0,2,trolley
15886,15886,Шоссе Революции,59.962100,30.459500,0,2,trolley
15885,15885,Ул. Олеко Дундича,59.829214,30.406059,0,2,trolley
15883,15883,Ул. Маршала Захарова,59.849088,30.217062,0,2,trolley
15882,15882,"Ст. метро ""Волковская""",59.898265,30.358316,0,2,trolley
15881,15881,Будапештская ул.,59.834526,30.400630,0,2,trolley
15880,15880,"Будапештская ул., 5",59.872138,30.367280,0,2,trolley
15879,15879,Ленинский пр.,59.851373,30.220435,0,2,trolley
15878,15878,Ул. Комсомола,59.954874,30.350654,0,2,trolley
15877,15877,"Бухарестская ул., 6",59.890989,30.360284,0,2,trolley
15876,15876,Институт Скорой помощи,59.875003,30.365087,0,2,trolley
15875,15875,Ул. Новостроек,59.873650,30.275199,0,2,trolley
15874,15874,"Река ""Охта""",59.959200,30.463700,0,2,trolley
15873,15873,Университет кино и телевидения,59.887997,30.363328,0,2,trolley
15872,15872,"Ул. Фучика, по требованию",59.874088,30.356865,0,2,trolley
15932,15932,"Шоссе Революции, угол ул. Маршала Тухачевского",59.959926,30.432776,0,2,trolley
15933,15933,Университет профсоюзов,59.878976,30.373486,0,2,trolley
15934,15934,Пр. Энергетиков,59.960239,30.440970,0,2,trolley
15935,15935,Уманский пер.,59.960689,30.452956,0,2,trolley
15930,15930,"Ст. метро ""Бухарестская""",59.883334,30.367405,0,2,trolley
15924,15924,Университет кино и телевидения,59.887444,30.363269,0,2,trolley
15925,15925,Воронцов пер.,60.011731,30.356079,0,2,trolley
15927,15927,Ул. Маршала Захарова,59.857994,30.176810,0,2,trolley
15920,15920,"Бухарестская ул., 6",59.890453,30.360219,0,2,trolley
15921,15921,Ул. Рихарда Зорге,59.851107,30.175927,0,2,trolley
31472,31472,"СТ. МЕТРО ""ЛАДОЖСКАЯ""",59.932621,30.441550,0,2,bus
15917,15917,Ул. Курчатова,60.008340,30.362550,0,2,trolley
15916,15916,"Ст. метро ""Волковская""",59.897214,30.353657,0,2,trolley
15919,15919,"Минеральная ул., по требованию",59.966259,30.381320,0,2,trolley
15918,15918,"Будапештская ул., 104",59.831945,30.403542,0,2,trolley
15913,15913,Воронцов пер.,60.011189,30.357106,0,2,trolley
15912,15912,Ул. Олеко Дундича,59.830219,30.405292,0,2,trolley
15914,15914,Петергофское шоссе,59.847685,30.175659,0,2,trolley
15909,15909,Ул. Чекистов,59.842961,30.175627,0,2,trolley
15908,15908,Минеральная ул.,59.965177,30.368639,0,2,trolley
15910,15910,"Церковь Святого Иова, по требованию",59.901061,30.352318,0,2,trolley
15905,15905,Расстанный пер.,59.904842,30.354565,0,2,trolley
15904,15904,Загребский бульвар,59.827212,30.416793,0,2,trolley
15907,15907,Будапештская ул.,59.826308,30.409245,0,2,trolley
15906,15906,Ул. Примакова,59.870548,30.273732,0,2,trolley
15962,15962,Ленская ул.,59.939941,30.489229,0,2,tram
15963,15963,"Ст. метро ""Улица Дыбенко""",59.906898,30.483387,0,2,tram
15960,15960,Пр. Наставников,59.944962,30.489626,0,2,tram
31385,31385,"КЕДРИНСКАЯ УЛ., 6",59.699452,30.415093,0,2,bus
15961,15961,Пр. Ударников,59.954660,30.482305,0,2,tram
31384,31384,"КЕДРИНСКАЯ УЛ., 6",59.699636,30.414739,0,2,bus
15966,15966,Хасанская ул.,59.936494,30.488160,0,2,tram
15967,15967,Ул. Карпинского,60.006600,30.423560,0,2,tram
15964,15964,Пр. Наставников,59.958137,30.478589,0,2,tram
15965,15965,"Пр. Науки, 73",60.004690,30.431370,0,2,tram
15954,15954,Ул. Дыбенко,59.912158,30.499720,0,2,tram
31379,31379,МАЛИНОВСКАЯ УЛ.,59.694104,30.425346,0,2,bus
15955,15955,Индустриальный пр.,59.944464,30.477211,0,2,tram
15953,15953,Ул. Передовиков,59.941749,30.466757,0,2,tram
31376,31376,"РОСТОВСКАЯ УЛ., 4",59.735280,30.461240,0,2,bus
15958,15958,Товарищеский пр.,59.908874,30.491705,0,2,tram
31383,31383,"МАЛИНОВСКАЯ УЛ., 11",59.698596,30.421197,0,2,bus
15959,15959,"Ул. Руставели, д.29",60.006430,30.435930,0,2,tram
31382,31382,"МАЛИНОВСКАЯ УЛ., 11",59.698261,30.421262,0,2,bus
15956,15956,Ул. Осипенко,59.944861,30.484279,0,2,tram
15957,15957,Пр. Энтузиастов,59.951098,30.486029,0,2,tram
31380,31380,"МАЛИНОВСКАЯ УЛ., 17",59.695992,30.423611,0,2,bus
15947,15947,Пр. Косыгина,59.944204,30.477665,0,2,trolley
15946,15946,Пр. Энтузиастов,59.947210,30.475551,0,2,trolley
31371,31371,ПРОМЫШЛЕННАЯ УЛ.,59.731750,30.455290,0,2,bus
15945,15945,Пр. Ударников,59.950920,30.471750,0,2,trolley
15944,15944,Ириновский пр.,59.955368,30.467115,0,2,trolley
15951,15951,"Пр. Солидарности, 19",59.916035,30.497286,0,2,tram
31372,31372,ПРОМЫШЛЕННАЯ УЛ.,59.730710,30.455170,0,2,bus
15948,15948,Ленская ул.,59.941112,30.476737,0,2,trolley
31373,31373,"ГАЛИЦКАЯ УЛ., 12",59.733540,30.457670,0,2,bus
15939,15939,Петергофское шоссе,59.847853,30.175224,0,2,trolley
15938,15938,Ул. Рихарда Зорге,59.850390,30.175423,0,2,trolley
15937,15937,Ул. Маршала Захарова,59.856971,30.175904,0,2,trolley
15936,15936,Индустриальный пр.,59.961700,30.460530,0,2,trolley
15943,15943,Ул. Отважных,59.835439,30.175431,0,2,trolley
15942,15942,Андреевский пер.,59.838698,30.175354,0,2,trolley
15941,15941,Ул. Чекистов,59.841882,30.175232,0,2,trolley
15940,15940,"Река ""Охта""",59.958724,30.463716,0,2,trolley
15992,15992,Таллинская ул.,59.924670,30.416600,0,2,tram
15993,15993,Ул. Руднева,60.037460,30.359630,0,2,tram
15994,15994,Пр. Художников,60.039910,30.347580,0,2,tram
15995,15995,Пр. Косыгина,59.945016,30.489168,0,2,tram
15996,15996,Народная ул.,59.882297,30.469375,0,2,tram
15997,15997,Ул. Есенина,60.042530,30.334120,0,2,tram
15998,15998,Ул. Осипенко,59.944942,30.485156,0,2,tram
15999,15999,"Универсам ""Гаванский""",59.951139,30.233306,0,2,tram
15984,15984,Светлановский пр.,60.018042,30.367447,0,2,tram
15986,15986,"Парк ""Сосновка""",60.025378,30.366153,0,2,tram
15987,15987,Уральская ул.,59.954758,30.235411,0,2,tram
15988,15988,Ул. Тельмана,59.889770,30.463630,0,2,tram
15989,15989,Рижская ул.,59.922228,30.419767,0,2,tram
15990,15990,Ул. Академика Байкова,60.029637,30.365314,0,2,tram
15991,15991,Пр. Луначарского,60.035780,30.365960,0,2,tram
15977,15977,Таллинская ул.,59.925000,30.415870,0,2,tram
15976,15976,Дальневосточный пр.,59.901300,30.459390,0,2,tram
15979,15979,"Пр. Науки, 10",60.014871,30.390371,0,2,tram
15978,15978,"Ст. метро ""Академическая""",60.013008,30.398156,0,2,tram
15981,15981,Рижская ул.,59.922730,30.418922,0,2,tram
15980,15980,Ул. Евдокима Огнева,59.897069,30.460726,0,2,tram
15983,15983,Ул. Крыленко,59.894244,30.461942,0,2,tram
15982,15982,Ул. Обручевых,60.016370,30.381690,0,2,tram
15969,15969,Торговый центр,59.905327,30.476735,0,2,tram
31392,31392,УЛ. РОЗЕНШТЕЙНА 19,59.906194,30.290155,0,2,bus
15968,15968,Пр. Наставников,59.936691,30.488396,0,2,tram
31393,31393,МОЛОДЕЖНЫЙ ПЕР.,59.901852,30.282569,0,2,bus
15971,15971,Ленская ул.,59.941023,30.489708,0,2,tram
31394,31394,СИВКОВ ПЕР.,59.900280,30.277592,0,2,bus
15970,15970,"Пр. Науки, 30",60.008440,30.416510,0,2,tram
31395,31395,СИВКОВ ПЕР.,59.898400,30.283060,0,2,bus
15973,15973,Ул. Кораблестроителей,59.956533,30.234992,0,2,tram
31396,31396,УЛ. ШКАПИНА 48,59.903568,30.290755,0,2,bus
15972,15972,Заневская пл.,59.928045,30.412546,0,2,tram
31397,31397,УЛ. ШКАПИНА 14,59.906633,30.293853,0,2,bus
15975,15975,Ул. Софьи Ковалевской,60.010200,30.409480,0,2,tram
15974,15974,Искровский пр.,59.903641,30.469526,0,2,tram
15778,15778,Светлановская пл.,60.004297,30.329694,0,2,trolley
15779,15779,Купчинская ул.,59.833003,30.391478,0,2,trolley
15776,15776,"Объединение ""Светлана""",60.005403,30.332617,0,2,trolley
15777,15777,Ул. Ярослава Гашека,59.835001,30.399233,0,2,trolley
15783,15783,Удельный парк,60.001963,30.307025,0,2,trolley
15780,15780,М. Балканская ул.,59.831189,30.384389,0,2,trolley
15781,15781,Пр. Энгельса,60.003776,30.326325,0,2,trolley
15786,15786,"Театр ""За Чёрной речкой""",59.999958,30.289761,0,2,trolley
15787,15787,Автовская ул.,59.876746,30.276681,0,2,trolley
15784,15784,Богатырский пр.,60.000615,30.296623,0,2,trolley
15785,15785,"Конечная станция ""Ул. Васи Алексеева"" (посадки/высадки нет)",59.876369,30.278839,0,2,trolley
15790,15790,Ул. Зайцева,59.877831,30.271378,0,2,trolley
15791,15791,"Богатырский пр., 11",59.998807,30.278127,0,2,trolley
15788,15788,Серебристый бульвар,59.999166,30.281852,0,2,trolley
15789,15789,Ул. Софьи Ковалевской,60.018714,30.416742,0,2,trolley
15795,15795,Пр. Стачек,59.880045,30.262784,0,2,trolley
15794,15794,Полевая Сабировская ул.,59.999578,30.268469,0,2,trolley
31091,31091,ВОРОНЕЖСКАЯ УЛ.,59.912775,30.344388,0,2,bus
15793,15793,"Ул. Софьи Ковалевской, 11",60.014367,30.412369,0,2,trolley
15792,15792,Ул. Маршала Говорова,59.879058,30.266657,0,2,trolley
15799,15799,Дорога на Турухтанные острова,59.868216,30.245203,0,2,trolley
15798,15798,Пр. Науки,60.010117,30.409075,0,2,trolley
15797,15797,Кронштадтская ул.,59.872854,30.254148,0,2,trolley
31092,31092,РАССТАННАЯ УЛИЦА,59.908145,30.343152,0,2,bus
15796,15796,Серафимовское кладбище,60.000703,30.260113,0,2,trolley
15803,15803,"Пр. Науки, 30",60.008186,30.416731,0,2,trolley
15801,15801,Ул. Маршала Казакова,59.859115,30.231830,0,2,trolley
15800,15800,"Богатырский пр., угол Гаккелевской ул.",60.000886,30.256401,0,2,trolley
15807,15807,Байконурская ул.,59.998470,30.277663,0,2,trolley
15806,15806,Ул. Карпинского,60.006300,30.424133,0,2,trolley
15805,15805,"Пр. Маршала Жукова, 30",59.857103,30.228876,0,2,trolley
15744,15744,Кронштадтская пл.,59.851778,30.240839,0,2,trolley
15745,15745,"Ул. Салова, по требованию",59.877538,30.353458,0,2,trolley
15746,15746,Соломахинский проезд,59.851796,30.247543,0,2,trolley
15747,15747,Северный пр.,60.021461,30.408253,0,2,trolley
15748,15748,"Будапештская ул., угол пр. Славы",59.856918,30.379151,0,2,trolley
31045,31045,АЛЛЕЯ КОТЕЛЬНИКОВА,60.012088,30.295011,0,2,bus
15749,15749,Витебский пр.,59.877687,30.345914,0,2,trolley
31044,31044,АЛЛЕЯ КОТЕЛЬНИКОВА,60.011914,30.294673,0,2,bus
15750,15750,"Будапештская ул., 40",59.860115,30.376723,0,2,trolley
15751,15751,Пр. Юрия Гагарина,59.876227,30.333994,0,2,trolley
15752,15752,"Будапештская ул., 19",59.864588,30.373311,0,2,trolley
15753,15753,Московский пр.,59.876079,30.323569,0,2,trolley
15754,15754,Ул. Белы Куна,59.867899,30.371480,0,2,trolley
15757,15757,М. Балканская ул.,59.831075,30.384983,0,2,trolley
15758,15758,Купчинская ул.,59.833220,30.393590,0,2,trolley
15759,15759,Будапештская ул.,59.835607,30.399828,0,2,trolley
15761,15761,Малая Каштановая аллея,59.844417,30.390894,0,2,trolley
15760,15760,Дунайский пр.,59.839343,30.396122,0,2,trolley
15763,15763,Альпийский пер.,59.852575,30.383029,0,2,trolley
15762,15762,Ул. Димитрова,59.848890,30.386482,0,2,trolley
15765,15765,"Будапештская ул., угол пр. Славы",59.855580,30.380024,0,2,trolley
15767,15767,Альпийский пер.,59.852051,30.383299,0,2,trolley
15766,15766,Тихорецкий пр.,60.018285,30.365836,0,2,trolley
15769,15769,Ул. Димитрова,59.847808,30.387269,0,2,trolley
31064,31064,"МЕБЕЛЬНАЯ УЛ., Д.47",59.994196,30.197599,0,2,bus
15768,15768,Пр. Раевского,60.015104,30.357993,0,2,trolley
31065,31065,"МЕБЕЛЬНАЯ УЛ., Д.47",59.994153,30.198354,0,2,bus
15771,15771,Малая Каштановая аллея,59.843758,30.391335,0,2,trolley
31067,31067,УЛ. ОПТИКОВ,59.994732,30.253406,0,2,bus
15773,15773,Пловдивская ул.,59.841933,30.393185,0,2,trolley
31068,31068,"УЛ. ИЛЬЮШИНА, 11",60.009448,30.241566,0,2,bus
15772,15772,Пр. Тореза,60.010589,30.346419,0,2,trolley
31069,31069,"УЛ. ИЛЬЮШИНА, 11",60.008964,30.242975,0,2,bus
15775,15775,Дунайский пр.,59.838357,30.396735,0,2,trolley
15774,15774,Ул. Орбели,60.007903,30.339345,0,2,trolley
15846,15846,"Пр. Науки, 30",60.008761,30.415306,0,2,trolley
15847,15847,"Софийская ул., 55",59.869308,30.409896,0,2,trolley
15844,15844,Софийская ул.,59.877194,30.398128,0,2,trolley
15845,15845,"Софийская ул., 43",59.872823,30.404662,0,2,trolley
15842,15842,Пражская ул.,59.874772,30.389520,0,2,trolley
15843,15843,Ул. Карпинского,60.007032,30.422437,0,2,trolley
15840,15840,"Пр. Науки, 73",60.004850,30.430783,0,2,trolley
15841,15841,Ул. Фучика,59.881400,30.379310,0,2,trolley
15854,15854,Ленская ул.,59.941718,30.477403,0,2,trolley
15855,15855,Северный пр.,60.018417,30.416692,0,2,trolley
15852,15852,Индустриальный пр.,59.937470,30.476186,0,2,trolley
15853,15853,Ул. Бурцева,59.836744,30.199983,0,2,trolley
15850,15850,Пр. Маршала Жукова,59.833647,30.195751,0,2,trolley
15851,15851,"Ул. Софьи Ковалевской, 11",60.014797,30.413056,0,2,trolley
15848,15848,Ул. Софьи Ковалевской,60.010906,30.409136,0,2,trolley
15862,15862,Сызранская ул.,59.878275,30.336242,0,2,trolley
15861,15861,"Ст. метро ""Электросила""",59.877880,30.320335,0,2,trolley
15860,15860,Ул. Маршала Захарова,59.849387,30.218073,0,2,trolley
15859,15859,Ул. Солдата Корзуна,59.841575,30.206522,0,2,trolley
